"","ICcode.TRAC","X","All.obs","GIG","MarineRegion","Cat","physChemCatCW","physChemCatTW","Country","RBD","NatType","physChemQECode","physChemQE","physChemText","Note1_PhysChemText","physChemGMBoundary","SumMetric","Note2_Season","ValueStd","ValueUpStd","UnitUsed","Note3_stdUnits","RangeRep","ReasonRange","SalinityRange","Salinity1","Salinity2","DepthZone","Ver","Ver.r","ICtypology","MetricType","ICType"
"305","TW-NEA11",135,6795,"NEA","Greater North Sea","TW","NO","YES","UK","UK04","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"306","TW-NEA11",753,11465,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O2zout",NA,NA,"Orthophosphate",NA,NA,"AA-EQS","annual mean",70,NA,"µgP/L",NA,FALSE,NA,"> 18",18.5,NA,NA,"Ver7e_revised","ver3","match IC","central tendency annual","North East Atlantic, transitional waters"
"307","TW-NEA11",137,6797,"NEA","Greater North Sea","TW","NO","YES","UK","UK04","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"308","TW-NEA11",864,11576,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH1",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.6,NA,"mgN/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"309","TW-NEA11",189,7168,"NEA","Celtic Seas","TW","NO","YES","UK","UK10","VTURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"310","TW-NEA11",164,7000,"NEA","Greater North Sea","TW","NO","YES","UK","UK08","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"311","TW-NEA11",437,10687,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENW",7,"QE3-1-3-3 EEA_3133-01-5 BOD5","BOD5","BOD as emitted from the original form","Yes","95th percentile",NA,4,NA,"mg O2 L",NA,FALSE,NA,NA,NA,NA,"samples are a mix of surface and bottom samples","Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"312","TW-NEA11",113,6672,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"313","TW-NEA11",166,7002,"NEA","Greater North Sea","TW","NO","YES","UK","UK08","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"314","TW-NEA11",182,7116,"NEA","Celtic Seas","TW","NO","YES","UK","UK10","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"315","TW-NEA11",776,11488,"NEA","Greater North Sea","TW","NO","YES","FR","All","FRA",NA,NA,"Total Inorganic N","DIN (dissolved inorganic nitrogen)",NA,"winter","monthly winter values over 6 years (November to February)",0.462,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,"33",33,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"316","TW-NEA11",778,11490,"NEA","Greater North Sea","TW","NO","YES","FR","All","FRG",NA,NA,"Total Inorganic N","DIN (dissolved inorganic nitrogen)",NA,"winter","monthly winter values over 6 years (November to February)",0.462,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,"33",33,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"317","TW-NEA11",873,11585,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH3",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,0.5,NA,"mgN/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"318","TW-NEA11",752,11464,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O1b",NA,NA,"Orthophosphate",NA,NA,"AA-EQS","annual mean",70,NA,"µgP/L",NA,FALSE,NA,"5 - 18.0",5,18,NA,"Ver7e_revised","ver3","match IC","central tendency annual","North East Atlantic, transitional waters"
"319","TW-NEA11",159,6951,"NEA","Greater North Sea","TW","NO","YES","UK","UK07","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"320","TW-NEA11",149,6897,"NEA","Greater North Sea","TW","NO","YES","UK","UK06","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"321","TW-NEA11",150,6898,"NEA","Greater North Sea","TW","NO","YES","UK","UK06","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"322","TW-NEA11",154,6908,"NEA","Greater North Sea","TW","NO","YES","UK","UK07","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"323","TW-NEA11",433,10671,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENB",7,"QE3-1-3-3 EEA_3133-01-5 BOD5","BOD5","BOD as emitted from the original form","Yes","95th percentile",NA,4,NA,"mg O2 L",NA,FALSE,NA,NA,NA,NA,"samples are a mix of surface and bottom samples","Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"324","TW-NEA11",435,10684,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENW",5,"QE3-1-3-1 - Oxygen saturation (%)","% oxygen saturation","Dissolved Oxygen was omitted from the original form","Yes","5th - 95th percentile",NA,70,130,"PC02",NA,TRUE,"High low","0.05",0.05,NA,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, transitional waters"
"325","TW-NEA11",434,10679,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENB",18,"QE3-1-6-2-1 - Orthophosphate","Orthophosphate","MRP","Yes","Median","median winter and summer",40,60,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",TRUE,"salinity range","34.5 - 17",34.5,17,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","central tendency annual","North East Atlantic, transitional waters"
"326","TW-NEA11",158,6950,"NEA","Greater North Sea","TW","NO","YES","UK","UK07","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"327","TW-NEA11",194,7228,"NEA","Celtic Seas","TW","NO","YES","UK","UK11","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"328","TW-NEA11",870,11582,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH2",NA,NA,"Nitrate as N",NA,"No","90th percentile",NA,1,NA,"mgN/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"329","TW-NEA11",750,11462,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O1o",NA,NA,"Orthophosphate",NA,NA,"AA-EQS","annual mean",140,NA,"µgP/L",NA,FALSE,NA,"0.5 - 5",0.5,5,NA,"Ver7e_revised","ver3","match IC","central tendency annual","North East Atlantic, transitional waters"
"330","TW-NEA11",1091,11803,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENB",NA,NA,"Orthophosphate","MRP","Yes","Median","median winter and summer",60,NA,"µgP/L","We standardised your Value using a factor of 1000 to convert from units of   mg{P}/L",FALSE,NA,"0 - 17",0,17,NA,"Ver7e_revised","ver3","match IC","central tendency annual","North East Atlantic, transitional waters"
"331","TW-NEA11",201,7241,"NEA","Greater North Sea","TW","NO","YES","UK","UK03","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"332","TW-NEA11",901,11613,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH2",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,60,NA,"µgP/L",NA,FALSE,NA,"10 - 20.0",10,20,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"333","TW-NEA11",902,11614,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH2",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,110,NA,"µgP/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"334","TW-NEA11",896,11608,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH1",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,100,NA,"µgP/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"335","TW-NEA11",192,7181,"NEA","Celtic Seas","TW","NO","YES","UK","UK11","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"336","TW-NEA11",188,7167,"NEA","Celtic Seas","TW","NO","YES","UK","UK10","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"337","TW-NEA11",143,6847,"NEA","Greater North Sea","TW","NO","YES","UK","UK05","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"338","TW-NEA11",187,7166,"NEA","Celtic Seas","TW","NO","YES","UK","UK10","TURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"339","TW-NEA11",777,11489,"NEA","Greater North Sea","TW","NO","YES","FR","All","FRF",NA,NA,"Total Inorganic N","DIN (dissolved inorganic nitrogen)",NA,"winter","monthly winter values over 6 years (November to February)",0.462,NA,"mgN/L","We standardised your Value using a factor of 0.0140067 to convert from units of   umol/L",FALSE,NA,"33",33,NA,NA,"Ver7e_revised_April 2021","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"340","TW-NEA11",112,6671,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"341","TW-NEA11",199,7233,"NEA","Celtic Seas","TW","NO","YES","UK","UK11","VTURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"342","TW-NEA11",195,7229,"NEA","Celtic Seas","TW","NO","YES","UK","UK11","ITURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"343","TW-NEA11",903,11615,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH3",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,50,NA,"µgP/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"344","TW-NEA11",132,6754,"NEA","Greater North Sea","TW","NO","YES","UK","UK04","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"345","TW-NEA11",191,7180,"NEA","Celtic Seas","TW","NO","YES","UK","UK11","SAL<35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4.16,4.86,"mg/L",NA,TRUE,"salinity range","5 - (0.028*salinity)",30,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"346","TW-NEA11",899,11611,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH2",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,50,NA,"µgP/L",NA,FALSE,NA,"> 30",30.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"347","TW-NEA11",156,6948,"NEA","Greater North Sea","TW","NO","YES","UK","UK07","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"348","TW-NEA11",151,6899,"NEA","Greater North Sea","TW","NO","YES","UK","UK06","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"349","TW-NEA11",749,11461,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O1o",NA,NA,"Nitrate as N",NA,NA,"90th percentile","annual 90th percentile",5.65,NA,"mgN/L",NA,FALSE,NA,"0.5 - 5",0.5,5,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"350","TW-NEA11",190,7169,"NEA","Celtic Seas","TW","NO","YES","UK","UK10","VTURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,3.782,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"351","TW-NEA11",119,6702,"NEA","Greater North Sea","TW","NO","YES","UK","UK01","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"352","TW-NEA11",810,11522,"NEA","Greater North Sea","TW","NO","YES","NL","O2","ALL",NA,NA,"TN","total N",NA,"winter","winter values __(Dec to Feb)",0.46,NA,"mgN/L",NA,FALSE,NA,">= 30",30,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"353","TW-NEA11",439,10700,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEROI",5,"QE3-1-3-1 - Oxygen saturation (%)","% oxygen saturation","Dissolved Oxygen was omitted from the original form","Yes","5th - 95th percentile",NA,70,130,"PC02",NA,TRUE,"High low","0.05",0.05,NA,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, transitional waters"
"354","TW-NEA11",441,10703,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEROI",7,"QE3-1-3-3 EEA_3133-01-5 BOD5","BOD5","BOD as emitted from the original form","Yes","95th percentile",NA,4,NA,"mg O2 L",NA,FALSE,NA,NA,NA,NA,"samples are a mix of surface and bottom samples","Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"355","TW-NEA11",114,6673,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"356","TW-NEA11",431,10668,"NEA","Celtic Seas","TW","NO","YES","IE","All","IEGBNIIENB",5,"QE3-1-3-1 - Oxygen saturation (%)","% oxygen saturation","Dissolved Oxygen was omitted from the original form","Yes","5th - 95th percentile",NA,70,130,"PC02",NA,TRUE,"High low","0.05",0.05,NA,"samples are a mix of surface and bottom samples","Ver7e_revised_April 2021","ver3","match IC","quantile seasonal","North East Atlantic, transitional waters"
"357","TW-NEA11",751,11463,"NEA","Greater North Sea","TW","NO","YES","BE","BESCHELDE_VL","O1b",NA,NA,"Total Inorganic N","Nitrate+Nitrite+Ammonium",NA,"winter",NA,0.49,NA,"mgN/L",NA,FALSE,NA,"5 - 18.0",5,18,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"358","TW-NEA11",152,6900,"NEA","Greater North Sea","TW","NO","YES","UK","UK06","CLET",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"359","TW-NEA11",157,6949,"NEA","Greater North Sea","TW","NO","YES","UK","UK07","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"360","TW-NEA11",115,6677,"NEA","Greater North Sea","TW","NO","YES","UK","UK01","ALL",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"361","TW-NEA11",153,6907,"NEA","Greater North Sea","TW","NO","YES","UK","UK07","SAL=35CT",6,"QE3-1-3-2 - Dissolved oxygen (mg/l)","Dissolved oxygen",NA,"Yes","5th percentile",NA,4,NA,"mg/L",NA,FALSE,NA,NA,35,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"362","TW-NEA11",898,11610,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH1",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,110,NA,"µgP/L",NA,FALSE,NA,"< 10",9.5,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"363","TW-NEA11",197,7231,"NEA","Celtic Seas","TW","NO","YES","UK","UK11","TURC",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"364","TW-NEA11",900,11612,"NEA","Bay of Biscay and Iberian coast","TW","NO","YES","PT","A1 ","PTRH2",NA,NA,"Orthophosphate",NA,"No","90th percentile",NA,100,NA,"µgP/L",NA,FALSE,NA,"20 - 30",20,30,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"365","TW-NEA11",198,7232,"NEA","Celtic Seas","TW","NO","YES","UK","UK11","TURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,2.521,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"366","TW-NEA11",117,6685,"NEA","Greater North Sea","TW","NO","YES","UK","UK01","ALL",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","winter",NA,0.42,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","central tendency seasonal","North East Atlantic, transitional waters"
"367","TW-NEA11",111,6670,"NEA","Celtic Seas","TW","NO","YES","UK","UK02","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
"368","TW-NEA11",196,7230,"NEA","Celtic Seas","TW","NO","YES","UK","UK11","ITURT",21,"QE3-1-6-4 EEA_3161-05-5 Total inorganic nitrogen","Total Inorganic N",NA,"Yes","99th percentile",NA,0.98,NA,"mgN/L","We standardised your Value using a factor of 0.014007 to convert from units of   umol/L",FALSE,NA,NA,NA,NA,NA,"Ver7e_revised","ver3","match IC","quantile annual","North East Atlantic, transitional waters"
